Content Category Type,Content Category,title,content file type,Lesson/ Chapter,description,thumb Image file name (must be unique) (with extension),content file name (must be unique) (with extension),is Published,view order,Tag 1,Tag 2,Tag 3,Tag 4
Class Five,English For Today (Class Five),"U-10 , L-1-2, A-A, My Home District",VIDEO,"U-10 , L-1-2, A-A, My Home District","Reading:  Students will be able to-
1.1.1.: read paragraphs, dialogues, stories, letter and other texts.","EP 42, Class 5, English, U-10 , L-1-2, A-A, My Home District.jpg","EP 42, Class 5, English, U-10 , L-1-2, A-A, My Home District.mp4",Yes,1891,English For Today (Class Five),ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি), My home district,মাই হোম ডিস্ট্রিক্ট
Class Five,English For Today (Class Five),"U-10 , L-1-2, A, My Home District",,"U-10 , L-1-2, A, My Home District","Reading:  Students will be able to-
1.1.1.: read paragraphs, dialogues, stories, letter and other texts.","EP 43, Class 5, English, U-10 , L-1-2, A, My Home District.jpg","EP 43, Class 5, English, U-10 , L-1-2, A, My Home District.mp4",,1892,English For Today (Class Five),ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি), My home district,মাই হোম ডিস্ট্রিক্ট
Class Five,English For Today (Class Five),"U-10 , L-3-5 , Activity-A (last para), My Home District",VIDEO,"U-10 , L-3-5 , Activity-A (last para), My Home District","Reading:  Students will be able to-
1.6.1. recognize and read statements, commands, greetings, questions and answers","EP 44, Class 5, English, U-10 , L-3-5 , Activity-A (last para), My Home District.jpg","EP 44, Class 5, English, U-10 , L-3-5 , Activity-A (last para), My Home District.mp4",Yes,1893,English For Today (Class Five),ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি), My home district,মাই হোম ডিস্ট্রিক্ট
Class Five,English For Today (Class Five),"U-10 , L-3-5 , Activity-B,C, My Home District",VIDEO,"U-10 , L-3-5 , Activity-B,C, My Home District","Speaking:  Students will be able to-
3.1.1. ask and answer Wh questions.
Reading: 
5.1.2. read silently with understanding stories.","EP 45, Class 5, English, U-10 , L-3-5 , Activity-B,C, My Home District.jpg","EP 45, Class 5, English, U-10 , L-3-5 , Activity-B,C, My Home District.mp4",Yes,1894,English For Today (Class Five),ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি), My home district,মাই হোম ডিস্ট্রিক্ট
Class Five,English For Today (Class Five),"U-10 , L- 6-7,  A-D,E, My Home District",VIDEO,"U-10 , L- 6-7,  A-D,E, My Home District","Writing: Students will be able to-
10.1.1. write a short piece of composition by answering a set of
question.","EP 46, Class 5, English, U-10 , L- 6-7,  A-D,E, My Home District.jpg","EP 46, Class 5, English, U-10 , L- 6-7,  A-D,E, My Home District.mp4",Yes,1895,English For Today (Class Five),ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি), My home district,মাই হোম ডিস্ট্রিক্ট
Class Five,English For Today (Class Five),"U- 10, L-8-9 , Activity-H,I,J, My Home District",VIDEO,"U- 10, L-8-9 , Activity-H,I,J, My Home District","7.1.1. recognize punctuation marks and read accordingly. e g. full
stop, comma, question mark, quotation marks and exclamation
mark.
Writing:
5.1.1. use full stop, comma, question mark and exclamation mark.","EP 47, Class 5, English, U- 10, L-8-9 , Activity-H,I,J, My Home District.jpg","EP 47, Class 5, English, U- 10, L-8-9 , Activity-H,I,J, My Home District.mp4",Yes,1896,English For Today (Class Five),ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি), My home district,মাই হোম ডিস্ট্রিক্ট
Class Five,English For Today (Class Five),"U -13 L-1, Activity-A,Telling the Time",VIDEO,"U -13 L-1, Activity-A,Telling the Time","Speaking: 4.1.1 recite poems.
Reading: 4.1.1 read aloud poems with proper sounds stress and intonation.","EP 48, Class 5, English, U -13 L-1, Activity-A,Telling the Time.jpg","EP 48, Class 5, English, U -13 L-1, Activity-A,Telling the Time.mp4",Yes,1897,English For Today (Class Five),ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Telling the Time,টেলিং দ্যা টাইম
Class Five,English For Today (Class Five),"U -13 L-2-3, Activity-B,C,Telling the Time",VIDEO,"U -13 L-2-3, Activity-B,C,Telling the Time","Speaking: 5.1.1: tell the time (hours and minutes) and mention a.m./p.m., half past, quarter past, quarter to etc.
Reading: 3.2.1 read the clock ( hours and minutes) and say a.m./p.m., half past, quarter past, quarter to etc.","EP 49, Class 5, English, U -13 L-2-3, Activity-B,C,Telling the Time.jpg","EP 49, Class 5, English, U -13 L-2-3, Activity-B,C,Telling the Time.mp4",Yes,1898,English For Today (Class Five),ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Telling the Time,টেলিং দ্যা টাইম
Class Five,English For Today (Class Five),"U-13 , L- 2-3, Activity-D,E, Telling the Time",VIDEO,"U-13 , L- 2-3, Activity-D,E, Telling the Time","Speaking: 3.1.1 ask and answer WH questions. 
Reading: 3.2.1 read the clock ( hours and minutes) and say a.m./p.m., half past, quarter past, quarter to etc.","EP 50, Class 5, English, U-13 , L- 2-3, Activity-D,E, Telling the Time.jpg","EP 50, Class 5, English, U-13 , L- 2-3, Activity-D,E, Telling the Time.mp4",Yes,1899,English For Today (Class Five),ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Telling the Time,টেলিং দ্যা টাইম
Class Five,English For Today (Class Five),"U -13 L-4-5, Activity-F,G,Telling the Time",VIDEO,"U -13 L-4-5, Activity-F,G,Telling the Time","Speaking: 5.1.1 tell the time (hours and minutes) and say a.m./p.m., half past, quarter past, quarter to etc.
Reading: 3.2.1 read the clock ( hours and minutes) and say a.m./p.m., half past, quarter past, quarter to etc.","EP 51, Class 5, English, U -13 L-4-5, Activity-F,G,Telling the Time.jpg","EP 51, Class 5, English, U -13 L-4-5, Activity-F,G,Telling the Time.mp4",Yes,1900,English For Today (Class Five),ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Telling the Time,টেলিং দ্যা টাইম
Class Five,English For Today (Class Five),"U -13 L-4-5, Activity-H,Telling the Time",VIDEO,"U -13 L-4-5, Activity-H,Telling the Time","Students will be able to :
Speaking: 5.1.1: tell the time (hours and minutes) and mention a.m./p.m., half past, quarter past, quarter to etc.","EP 52, Class 5, English, U -13 L-4-5, Activity-H,Telling the Time.jpg","EP 52, Class 5, English, U -13 L-4-5, Activity-H,Telling the Time.mp4",Yes,1901,English For Today (Class Five),ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Telling the Time,টেলিং দ্যা টাইম
Class Five,English For Today (Class Five),"U-15, L- 1(A), Happy Birthday",VIDEO,"U-15, L- 1(A), Happy Birthday","Listening: 
1.3.1 : recognize which words in a sentence are stressed. Speaking: 
1.1.1 : say words, phrases and sentences with proper sounds and  stress. 
Reading: 
1.5.1 : read words, phrases and sentences in the text with proper  pronunciation, stress and intonation.","EP 53, Class 5, English, U-15, L- 1(A), Happy Birthday.jpg","EP 53, Class 5, English, U-15, L- 1(A), Happy Birthday.mp4",Yes,1902,English For Today (Class Five),ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Happy Birthday,হ্যাপি বার্থডে
Class Five,English For Today (Class Five),"Unit: 15, Lesson: 2 (Activity B, C), Happy Birthday",VIDEO,"Unit: 15, Lesson: 2 (Activity B, C), Happy Birthday","Listening:
1.3.1 : recognize which words in a sentence are stressed.
Speaking:
1.1.1 : say words, phrases and sentences with proper sounds and
stress.
Reading:
1.5.1 : read words, phrases and sentences in the text with proper
pronunciation, stress and intonation.","EP 54, Class 5, English, Unit: 15, Lesson: 2 (Activity B, C), Happy Birthday.jpg","EP 54, Class 5, English, Unit: 15, Lesson: 2 (Activity B, C), Happy Birthday.mp4",Yes,1903,English For Today (Class Five),ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Happy Birthday,হ্যাপি বার্থডে
Class Five,English For Today (Class Five),"Unit: 15, Lesson: 3-4 (Activity E, F) , Happy Birthday",VIDEO,"Unit: 15, Lesson: 3-4 (Activity E, F) , Happy Birthday","Speaking:
1.1.1 : say words, phrases and sentences with proper sounds and
stress.
Reading:
2.2.1 :recognize and read ordinal numbers up to 20th
Writing:
4.1.1 :write cardinal numbers up to 100 in figures and in words.
4.2.1: write ordinal numbers up to 10th both in figures and in
words.","EP 55, Class 5, English, Unit: 15, Lesson: 3-4 (Activity E, F) , Happy Birthday.jpg","EP 55, Class 5, English, Unit: 15, Lesson: 3-4 (Activity E, F) , Happy Birthday.mp4",Yes,1904,English For Today (Class Five),ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Happy Birthday,হ্যাপি বার্থডে
Class Five,English For Today (Class Five),"Unit: 5,Lesson: 3-4, Happy birthday/Activity: G",VIDEO,"Unit: 5,Lesson: 3-4, Happy birthday/Activity: G","Speaking:
1.1.1 say words,phrases,and,sentences with proper sounds and
stress.
Reading
1.7.1: read paragraphs stories,letters and other texts.","EP 56, Class 5, English, Unit: 5,Lesson: 3-4, Happy birthday/Activity: G.jpg","EP 56, Class 5, English, Unit: 5,Lesson: 3-4, Happy birthday/Activity: G.mp4",Yes,1905,English For Today (Class Five),ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Happy Birthday,হ্যাপি বার্থডে
Class Five,English For Today (Class Five),"U - 15, L-5-6, Activity-H,I, Happy Birthday",VIDEO,"U - 15, L-5-6, Activity-H,I, Happy Birthday","Speaking:
1.1.1 Say words, phrases and sentences with proper sounds and
stress.
6.2.1. Talk about people, objects and events etc.
Writing:
3.1.1 Write words, phrases and sentences using non-cursive capital
letters.
3.1.2 Write words, phrases and sentences using non-cursive small
letters.","EP 57, Class 5, English, U - 15, L-5-6, Activity-H,I, Happy Birthday.jpg","EP 57, Class 5, English, U - 15, L-5-6, Activity-H,I, Happy Birthday.mp4",Yes,1906,English For Today (Class Five),ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Happy Birthday,হ্যাপি বার্থডে
Class Five,English For Today (Class Five),"U-15, L- 5-6(J,K), Happy Birthday",VIDEO,"U-15, L- 5-6(J,K), Happy Birthday","Speaking:
1.1.1. Say words, phrases and sentences with proper sounds and
stress.
Writing:
4.2.1. Write ordinal numbers up to 20th in figures and in words.","EP 58, Class 5, English, U-15, L- 5-6(J,K), Happy Birthday.jpg","EP 58, Class 5, English, U-15, L- 5-6(J,K), Happy Birthday.mp4",Yes,1907,English For Today (Class Five),ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Happy Birthday,হ্যাপি বার্থডে
Class Five,English For Today (Class Five),"U-17, L-1-2(A,B)-Sport",VIDEO,"U-17, L-1-2(A,B)-Sport","Listening :
1.3.1. Recognize which words in a sentence are stressed.
3.4.1. Understand statements made by the teacher and students.
Speaking:
6.2.1. Talk about people, objects and events etc.
8.1.1. Take part in conversation on appropriate topics.","EP 59, Class 5, English, U-17, L-1-2(A,B)-Sport.jpg","EP 59, Class 5, English, U-17, L-1-2(A,B)-Sport.mp4",Yes,1908,English For Today (Class Five),ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Sport,স্পোর্টস
Class Five,English For Today (Class Five),"Unit: 17, Lesson: 3-4 (D& E ), Sport",VIDEO,"Unit: 17, Lesson: 3-4 (D& E ), Sport","Listening :
1.4.1. Recognize and use intonation patterns for yes/no and Wh
questions.
Speaking :
3.1.1. Ask and answer Wh questions
Reading:
1.5.1. Read words, phrases and sentences in the text with proper
pronunciation, stress and intonation.","EP 60, Class 5, English, Unit: 17, Lesson: 3-4 (D& E ), Sport.jpg","EP 60, Class 5, English, Unit: 17, Lesson: 3-4 (D& E ), Sport.mp4",Yes,1909,English For Today (Class Five),ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Sport,স্পোর্টস
Class Five,English For Today (Class Five),"Unit: 17, Lesson: 3-4 (F,G ), Sport",VIDEO,"Unit: 17, Lesson: 3-4 (F,G ), Sport","Listening :
3.4.1. Understand statements made by the teacher and students.
Speaking :
1.1.1. Say words, phrases and sentences with proper sounds and stress.
Reading:
5.1.3. Read silently with understanding dialogues.
Writing :
9.1.1. Take dictation of short and simple paragraphs.","EP 61, Class 5, English, Unit: 17, Lesson: 3-4 (F,G ), Sport.jpg","EP 61, Class 5, English, Unit: 17, Lesson: 3-4 (F,G ), Sport.mp4",Yes,1910,English For Today (Class Five),ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Sport,স্পোর্টস
Class Five,English For Today (Class Five),"Unit: 17, Lesson: 5-6 ( H), Sport",VIDEO,"Unit: 17, Lesson: 5-6 ( H), Sport","Listening :
1.3.1. Recognize which words in a sentence are stressed.
3.4.1. Understand statements made by the teacher and students.
Speaking:
1.5.1. Read words, phrases and sentences in the text with proper
pronunciation, stress and intonation.","EP 62, Class 5, English, Unit: 17, Lesson: 5-6 ( H), Sport.jpg","EP 62, Class 5, English, Unit: 17, Lesson: 5-6 ( H), Sport.mp4",Yes,1911,English For Today (Class Five),ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Sport,স্পোর্টস
Class Five,English For Today (Class Five),"Unit: 17, Lesson: 5-6 ( I ), Sport",VIDEO,"Unit: 17, Lesson: 5-6 ( I ), Sport","Reading:
5.1.1 Read silently with understanding paragraph.
Writing:
3.1.2. Write words, phrases and sentences using non-cursive small
letters.","EP 63, Class 5, English, Unit: 17, Lesson: 5-6 ( I ), Sport.jpg","EP 63, Class 5, English, Unit: 17, Lesson: 5-6 ( I ), Sport.mp4",Yes,1912,English For Today (Class Five),ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Sport,স্পোর্টস
Class Five,English For Today (Class Five),"Unit: 17, Lesson: 7-8 (J, K), Sport",VIDEO,"Unit: 17, Lesson: 7-8 (J, K), Sport","Reading:
2.2.1 Recognize and read ordinal numbers up to 20th.
5.1.4 Read silently with understanding personal letters and other texts
materials.
Writing :
4.2.1 Write ordinal numbers up to 20th in figures and in words.","EP 64, Class 5, English, Unit: 17, Lesson: 7-8 (J, K), Sport.jpg","EP 64, Class 5, English, Unit: 17, Lesson: 7-8 (J, K), Sport.mp4",Yes,1913,English For Today (Class Five),ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Sport,স্পোর্টস
Class Five,English For Today (Class Five),"Unit: 19, Lesson: 1,The Liberation War Museum",VIDEO,"Unit: 19, Lesson: 1,The Liberation War Museum","Listening:
1.1.1: Recognize English sound differences in the context of
words.
Speaking:
1.1.2: Say words, phrases and sentences with proper sounds
and stress.
Reading:
1.5.1: Read simple sentences with proper pronunciation and
stress.","EP 65, Class 5, English, Unit: 19, Lesson: 1,The Liberation War Museum.jpg","EP 65, Class 5, English, Unit: 19, Lesson: 1,The Liberation War Museum.mp4",Yes,1914,English For Today (Class Five),ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),The Liberation War Museum,দ্যা লিবারেশন ওয়ার মিউজিয়াম
Class Five,English For Today (Class Five),"Unit: 19, Lesson: 2, Sunshine Magazine",VIDEO,"Unit: 19, Lesson: 2, Sunshine Magazine","Listening:
4.2.1: Understand and enjoy simple stories.
Speaking:
1.1.1: Say words, phrases and sentences with proper sounds and
stress.
Reading:
1.5.1: Read simple sentences with proper pronunciation and
stress.","EP 66, Class 5, English, Unit: 19, Lesson: 2, Sunshine Magazine.jpg","EP 66, Class 5, English, Unit: 19, Lesson: 2, Sunshine Magazine.mp4",Yes,1915,English For Today (Class Five),ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Sunshine Magazine,সানসাইন ম্যাগাজিন
